"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"17 - minimized","2190","17.1","2025-11-14 19:16:19","2025-11-14 19:16:19","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",1,"26",true,true,"2020-3",-22273.800,0.044,1.431,13.952,833.901,1010.471,-722.566,-2177.249,-21276.151,43.843,298.000,true,88139,1.020,1.821,27.708,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"44543377.0","2191","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-9.377,-0.670,-1.614,-2.577,-9.466,-9.466,-17.386,-20.786,-38.172,12.792,-47.244,-2.878,1,12,0.089,1,"",""
,"172455978.0","2192","330_172455978.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,330,9950,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylbT0hdKVtDSDJdUCg9TykoW09IXSlbQ0gyXVtDQEBIXShDKD1PKVtPSF0pYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTI=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0056,0.0036,0.0019,0.0000,0.004,-3,3,0,"OPLS3e",39.886,true,"172455978.0-1","glide-grid_17",303,12,-9.349,-0.322,-0.990,-2.141,-9.349,-9.349,-29.538,-11.808,-41.346,14.107,-51.998,-1.753,1,10,0.000,1,"",""
,"44543377.0","2193","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-9.094,-0.650,-1.566,-2.499,-9.183,-9.183,-13.833,-22.550,-36.384,9.666,-44.296,-2.878,1,45,0.089,2,"",""
,"44543377.0","2194","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.975,-0.641,-1.545,-2.466,-9.064,-9.064,-13.449,-23.264,-36.713,9.169,-46.178,-2.878,1,44,0.089,3,"",""
,"44543377.0","2195","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.936,-0.638,-1.538,-2.456,-9.025,-9.025,-16.264,-21.961,-38.225,10.062,-47.470,-2.878,1,18,0.089,4,"",""
,"44543377.0","2196","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.924,-0.637,-1.536,-2.452,-9.013,-9.013,-16.660,-21.482,-38.142,9.985,-45.977,-2.878,1,2,0.089,5,"",""
,"44543377.0","2197","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.819,-0.630,-1.518,-2.424,-8.909,-8.909,-18.742,-17.942,-36.684,8.131,-44.066,-2.878,1,58,0.089,6,"",""
,"44543377.0","2198","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.769,-0.626,-1.510,-2.410,-8.858,-8.858,-16.480,-19.579,-36.059,3.620,-47.862,-2.878,1,35,0.089,7,"",""
,"44543377.0","2199","331_44543377.0.1","2025-11-14 19:16:19","2025-11-14 19:16:19","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","17_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_17",304,6,-8.632,-0.617,-1.486,-2.372,-8.721,-8.721,-14.886,-21.538,-36.424,11.360,-46.911,-2.878,1,25,0.089,8,"",""
