"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"1000 - minimized","53172","1000.1","2025-11-14 19:17:00","2025-11-14 19:17:00","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",1,"76",true,true,"2020-3",-22220.599,0.061,2.563,14.144,842.792,982.268,-724.005,-2192.733,-21179.556,36.491,298.000,true,88139,0.498,1.863,27.857,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"172461878.0","53173","332_172461878.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,332,56775,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylPW0NIM10pW0NIMl1QKD1PKShbT0hdKVtDSDJdW0NAQEhdKEMoPU8pT1tDSDNdKWMyW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0070,0.0000,0.0070,0.0000,0.000,-1,1,0,"OPLS3e",28.901,true,"172461878.0-1","glide-grid_1000",305,14,-8.897,-0.287,-0.902,-2.007,-8.897,-8.897,-36.365,-22.442,-58.807,14.378,-76.880,-3.542,1,13,0.000,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172461878.0","53174","332_172461878.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,332,56775,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylPW0NIM10pW0NIMl1QKD1PKShbT0hdKVtDSDJdW0NAQEhdKEMoPU8pT1tDSDNdKWMyW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0070,0.0000,0.0070,0.0000,0.000,-1,1,0,"OPLS3e",28.901,true,"172461878.0-1","glide-grid_1000",305,14,-8.605,-0.278,-0.872,-1.941,-8.605,-8.605,-37.129,-22.317,-59.446,0.000,-74.491,-3.542,1,11,0.000,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172461878.0","53175","332_172461878.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,332,56775,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylPW0NIM10pW0NIMl1QKD1PKShbT0hdKVtDSDJdW0NAQEhdKEMoPU8pT1tDSDNdKWMyW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0070,0.0000,0.0070,0.0000,0.000,-1,1,0,"OPLS3e",28.901,true,"172461878.0-1","glide-grid_1000",305,14,-8.546,-0.276,-0.866,-1.927,-8.546,-8.546,-37.700,-21.473,-59.173,0.000,-75.289,-3.542,1,31,0.000,3,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172461878.0","53176","332_172461878.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,332,56775,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylPW0NIM10pW0NIMl1QKD1PKShbT0hdKVtDSDJdW0NAQEhdKEMoPU8pT1tDSDNdKWMyW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0070,0.0000,0.0070,0.0000,0.000,-1,1,0,"OPLS3e",28.901,true,"172461878.0-1","glide-grid_1000",305,14,-8.189,-0.264,-0.830,-1.847,-8.189,-8.189,-39.397,-19.455,-58.852,7.026,-74.375,-3.542,1,45,0.000,4,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172440200.0","53177","333_172440200.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_1000",306,7,-7.957,-0.442,-1.158,-2.045,-8.015,-8.015,-16.202,-19.444,-35.646,12.526,-39.802,-1.920,1,9,0.058,1,"",""
,"44543377.0","53178","331_44543377.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_1000",304,6,-7.919,-0.566,-1.363,-2.176,-8.008,-8.008,-17.508,-21.795,-39.303,9.139,-50.036,-0.743,1,36,0.089,1,"",""
,"44543377.0","53179","331_44543377.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_1000",304,6,-7.810,-0.558,-1.345,-2.146,-7.900,-7.900,-17.004,-19.677,-36.681,11.931,-48.459,-0.743,1,35,0.089,2,"",""
,"172470549.0","53180","335_172470549.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_1000",308,8,-7.766,-0.431,-1.131,-1.996,-8.046,-8.046,-21.268,-23.088,-44.356,0.000,-56.801,-0.480,1,55,0.280,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172470549.0","53181","335_172470549.0.1","2025-11-14 19:17:00","2025-11-14 19:17:00","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","1000_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_1000",308,8,-7.724,-0.429,-1.125,-1.985,-8.004,-8.004,-18.753,-19.902,-38.655,6.904,-53.903,-0.480,1,51,0.280,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
