"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"648 - minimized","35925","648.1","2025-11-14 19:16:46","2025-11-14 19:16:46","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",1,"60",true,true,"2020-3",-22405.657,0.046,1.528,15.246,882.673,981.559,-723.401,-2170.330,-21415.669,24.264,298.000,true,88139,1.114,1.618,26.997,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"44543377.0","35926","331_44543377.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_648",304,6,-8.598,-0.614,-1.480,-2.363,-8.687,-8.687,-17.700,-20.287,-37.987,6.385,-47.911,-1.486,1,46,0.089,1,"",""
,"172470549.0","35927","335_172470549.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_648",308,8,-8.218,-0.457,-1.196,-2.112,-8.498,-8.498,-17.707,-22.114,-39.821,8.817,-47.690,-2.910,1,2,0.280,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"44543377.0","35928","331_44543377.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_648",304,6,-8.028,-0.573,-1.382,-2.206,-8.117,-8.117,-14.082,-22.168,-36.250,3.959,-44.860,-1.486,1,58,0.089,2,"",""
,"44543377.0","35929","331_44543377.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_648",304,6,-7.633,-0.545,-1.314,-2.097,-7.722,-7.722,-12.501,-24.327,-36.828,6.974,-47.555,-1.486,1,5,0.089,3,"",""
,"172470549.0","35930","335_172470549.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_648",308,8,-7.616,-0.423,-1.109,-1.958,-7.896,-7.896,-19.923,-19.076,-38.999,6.521,-47.413,-2.910,1,10,0.280,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"168476030.0","35931","329_168476030.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_648",302,7,-7.272,-0.428,-1.100,-1.897,-7.330,-7.330,-17.625,-15.452,-33.077,0.000,-42.076,-2.004,1,46,0.058,1,"",""
,"168476030.0","35932","329_168476030.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_648",302,7,-7.057,-0.415,-1.067,-1.841,-7.116,-7.116,-17.289,-15.997,-33.286,12.612,-37.532,-2.004,1,22,0.058,2,"",""
,"172455978.0","35933","330_172455978.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,330,9950,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BASF0oQyg9TylbT0hdKVtDSDJdUCg9TykoW09IXSlbQ0gyXVtDQEBIXShDKD1PKVtPSF0pYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTI=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0056,0.0036,0.0019,0.0000,0.004,-3,3,0,"OPLS3e",39.886,true,"172455978.0-1","glide-grid_648",303,12,-7.035,-0.243,-0.745,-1.611,-7.035,-7.035,-23.611,-6.597,-30.208,22.695,-32.687,-0.960,1,10,0.000,1,"",""
,"386821","35934","191_386821.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,191,2260,false,0,2,51139,"W0NIM11DKD1PKU4xW0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTEpYyhbY0hdMiljKEYpW2NIXWMoYzIzKWMoPU8pYyhDKD1PKVtPSF0pW2NIXW4zW0NIXTRbQ0gyXVtDSDJdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.1217,0.1217,0.0000,0.1103,0.232,-1,1,0,"OPLS3e",45.735,true,"386821-1","glide-grid_648",186,4,-6.945,-0.257,-0.772,-1.617,-7.056,-7.056,-24.352,-15.377,-39.729,11.546,-55.424,-0.357,1,1,0.110,1,"",""
,"172470549.0","35935","335_172470549.0.1","2025-11-14 19:16:46","2025-11-14 19:16:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","648_XP.maegz",11,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_648",308,8,-6.796,-0.378,-0.989,-1.747,-7.076,-7.076,-20.785,-19.610,-40.395,3.280,-50.607,-2.910,1,9,0.280,3,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
