"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"186 - minimized","1405","186.1","2025-11-13 14:58:26","2025-11-13 14:58:26",177.910,177.910,177.910,90.000,90.000,90.000,"P 1",1,"3.0","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",1,"40",true,true,"2020-3",-22140.116,0.077,3.371,13.651,833.146,968.762,-705.601,-2185.597,-21111.510,47.033,298.000,true,88139,-26.535,5.867,-0.029,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"15533938.0","1406","54_15533938.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,54,3867000,true,0,2,51139,"W0NIM11PYzFbY0hdW2NIXWMoW2NIXVtjSF0xKVtDQEhdKFtDSDJdTzIpW0NASF0oW09IXSljKGMyMylbY0hdW2NIXWMoW2NIXTMpT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,0,"OPLS3e",32.166,true,"15533938.0-1","glide-grid_186",54,4,-3.468,-0.165,-0.456,-0.857,-3.468,-3.468,-21.348,-1.585,-22.934,5.857,-22.659,0.000,1,1,0.000,1,"",""
,"15533938.0","1407","54_15533938.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,54,3867000,true,0,2,51139,"W0NIM11PYzFbY0hdW2NIXWMoW2NIXVtjSF0xKVtDQEhdKFtDSDJdTzIpW0NASF0oW09IXSljKGMyMylbY0hdW2NIXWMoW2NIXTMpT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,0,"OPLS3e",32.166,true,"15533938.0-1","glide-grid_186",54,4,-3.363,-0.160,-0.442,-0.831,-3.363,-3.363,-20.871,-1.410,-22.281,5.706,-22.467,0.000,1,2,0.000,2,"",""
,"15533938.0","1408","54_15533938.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,54,3867000,true,0,2,51139,"W0NIM11PYzFbY0hdW2NIXWMoW2NIXVtjSF0xKVtDQEhdKFtDSDJdTzIpW0NASF0oW09IXSljKGMyMylbY0hdW2NIXWMoW2NIXTMpT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,0,"OPLS3e",32.166,true,"15533938.0-1","glide-grid_186",54,4,-3.351,-0.160,-0.440,-0.828,-3.351,-3.351,-21.054,-1.116,-22.170,6.003,-21.925,0.000,1,4,0.000,3,"",""
,"3657.0","1409","326_3657.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,326,88750,false,0,2,51139,"W05IMl1DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0115,0.0000,0.0115,0.0000,0.000,0,0,0,"OPLS3e",-0.160,true,"3657.0-1","glide-grid_186",301,2,-3.212,-0.642,-1.098,-1.231,-3.212,-3.212,-7.530,-7.226,-14.756,2.337,-13.469,-1.726,1,13,0.000,1,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"3657.0","1410","326_3657.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,326,88750,false,0,2,51139,"W05IMl1DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0115,0.0000,0.0115,0.0000,0.000,0,0,0,"OPLS3e",-0.160,true,"3657.0-1","glide-grid_186",301,2,-3.191,-0.638,-1.091,-1.223,-3.191,-3.191,-9.797,-5.874,-15.671,4.793,-14.309,-1.726,1,4,0.000,2,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"386822","1411","186_386822.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,186,120000,false,0,2,51139,"W0NIM11DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0042,0.0000,0.0042,0.0000,0.000,0,0,0,"OPLS3e",0.553,true,"386822-1","glide-grid_186",181,2,-3.104,-0.621,-1.061,-1.189,-3.104,-3.104,-6.206,-8.661,-14.867,3.974,-13.774,-1.653,1,6,0.000,1,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"3657.0","1412","326_3657.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,326,88750,false,0,2,51139,"W05IMl1DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0115,0.0000,0.0115,0.0000,0.000,0,0,0,"OPLS3e",-0.160,true,"3657.0-1","glide-grid_186",301,2,-3.082,-0.616,-1.054,-1.181,-3.082,-3.082,-10.033,-6.782,-16.816,1.941,-15.490,-1.726,1,34,0.000,3,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"3657.0","1413","326_3657.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,326,88750,false,0,2,51139,"W05IMl1DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0115,0.0000,0.0115,0.0000,0.000,0,0,0,"OPLS3e",-0.160,true,"3657.0-1","glide-grid_186",301,2,-3.043,-0.609,-1.041,-1.166,-3.043,-3.043,-9.158,-6.002,-15.161,0.830,-15.426,-1.726,1,1,0.000,4,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"3657.0","1414","326_3657.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,326,88750,false,0,2,51139,"W05IMl1DKD1PKVtOSF1bT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0115,0.0000,0.0115,0.0000,0.000,0,0,0,"OPLS3e",-0.160,true,"3657.0-1","glide-grid_186",301,2,-2.515,-0.503,-0.860,-0.964,-2.515,-2.515,-12.155,-3.199,-15.353,0.593,-15.037,-1.726,1,31,0.000,5,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
,"72707666.0","1415","73_72707666.0.1","2025-11-13 14:58:26","2025-11-13 14:58:26",,,,,,,"",,"","/home/db/Documentos/David_Hito2/Glide/docking_results/XP/1E9Z-glide-grid_186","docking_pv.maegz",11,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,73,61500,true,0,2,51139,"W09IXVtOSF1DKD1PKVtDSDJdW0NAQEhdKFtPSF0pYzFbY0hdW2NIXWMoW2NIXVtjSF0xKU9bQ0gyXWMyW2NIXVtjSF1bY0hdW2NIXVtjSF0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0062,0.0000,0.0062,0.0000,0.000,0,0,0,"OPLS3e",23.314,true,"72707666.0-1","glide-grid_186",73,9,-2.468,-0.118,-0.324,-0.610,-2.468,-2.468,-19.832,-5.979,-25.811,2.649,-30.684,-1.101,1,1,0.000,1,"This compound has a N-S or N-O group and may undergo hydrolysis at high or low pH.",""
