"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"21 - minimized","4379","21.1","2025-11-14 19:16:21","2025-11-14 19:16:21","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",1,"28",true,true,"2020-3",-22353.654,0.046,1.590,13.637,855.247,978.402,-721.820,-2192.959,-21312.895,26.734,298.000,true,88139,0.465,2.622,28.534,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"172470549.0","4380","335_172470549.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_21",308,8,-9.729,-0.541,-1.417,-2.501,-10.009,-10.009,-21.484,-22.527,-44.011,12.756,-57.551,-0.977,1,4,0.280,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172470549.0","4381","335_172470549.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_21",308,8,-9.532,-0.530,-1.388,-2.450,-9.812,-9.812,-20.740,-22.719,-43.460,12.462,-52.393,-0.977,1,33,0.280,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"168476030.0","4382","329_168476030.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_21",302,7,-9.257,-0.545,-1.400,-2.415,-9.315,-9.315,-20.573,-17.320,-37.893,3.698,-46.894,-1.912,1,13,0.058,1,"",""
,"44543377.0","4383","331_44543377.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_21",304,6,-9.086,-0.649,-1.564,-2.497,-9.176,-9.176,-17.641,-18.551,-36.192,3.132,-49.891,-2.403,1,1,0.089,1,"",""
,"172470549.0","4384","335_172470549.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_21",308,8,-9.028,-0.502,-1.314,-2.321,-9.308,-9.308,-19.470,-25.040,-44.510,15.662,-58.278,-0.977,1,1,0.280,3,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172440200.0","4385","333_172440200.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_21",306,7,-8.928,-0.496,-1.300,-2.295,-8.987,-8.987,-16.243,-24.999,-41.242,19.487,-50.667,-2.061,1,10,0.058,1,"",""
,"168476030.0","4386","329_168476030.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_21",302,7,-8.804,-0.518,-1.332,-2.297,-8.862,-8.862,-18.996,-18.004,-37.000,0.000,-47.970,-1.912,1,24,0.058,2,"",""
,"168476030.0","4387","329_168476030.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_21",302,7,-8.793,-0.517,-1.330,-2.294,-8.851,-8.851,-18.877,-17.884,-36.761,0.000,-44.407,-1.912,1,15,0.058,3,"",""
,"172470549.0","4388","335_172470549.0.1","2025-11-14 19:16:21","2025-11-14 19:16:21","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","21_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_21",308,8,-8.766,-0.487,-1.276,-2.253,-9.046,-9.046,-18.793,-20.234,-39.027,11.466,-54.250,-0.977,1,25,0.280,4,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
